,times,Mean Divergence
0,0.0,-4.710941192812618
1,0.01,-4.65747352757068
2,0.02,-4.6316901815973495
3,0.03,-4.635046493126994
4,0.04,-4.571607579064162
5,0.05,-4.542854989741376
6,0.06,-4.546722878035893
7,0.07,-4.501628044303678
8,0.08,-4.481906118678166
9,0.09,-4.4863793226804685
10,0.1,-4.451093624897534
11,0.11,-4.4320561217320344
12,0.12,-4.432234192771081
13,0.13,-4.399039965864049
14,0.14,-4.38124776154295
15,0.15,-4.378717234714823
16,0.16,-4.35195719539136
17,0.17,-4.336761933542637
18,0.18,-4.332698639781773
19,0.19,-4.309420966617451
20,0.2,-4.2958074428160975
21,0.21,-4.290052399150038
22,0.22,-4.269042374989895
23,0.23,-4.254806314376178
24,0.24,-4.246870583001253
25,0.25,-4.230399066343906
26,0.26,-4.215592109292018
27,0.27,-4.203556569455997
28,0.28,-4.188153980654437
29,0.29,-4.171594355912277
30,0.3,-4.157282395692269
31,0.31,-4.144654503141419
32,0.32,-4.1283959652044135
33,0.33,-4.1139961258878905
34,0.34,-4.1100040954416235
35,0.35000000000000003,-4.1009083942615545
36,0.36,-4.094689174382266
37,0.37,-4.095623776452658
38,0.38,-4.089219199527976
39,0.39,-4.0874384347232136
40,0.4,-4.089650708753307
41,0.41000000000000003,-4.082126613406482
42,0.42,-4.082077458544358
43,0.43,-4.086588865488268
44,0.44,-4.0781991348337145
45,0.45,-4.077910557744255
46,0.46,-4.08397717069592
47,0.47000000000000003,-4.081750038600022
48,0.48,-4.083465966227088
49,0.49,-4.087506346220989
50,0.5,-4.082149562674887
51,0.51,-4.0838857013803835
52,0.52,-4.085924571674113
53,0.53,-4.081054231916938
54,0.54,-4.084355865554046
55,0.55,-4.087453251908328
56,0.56,-4.083165142972021
57,0.5700000000000001,-4.083677878008143
58,0.58,-4.082839986150561
59,0.59,-4.0768612257482
60,0.6,-4.080386045614837
61,0.61,-4.084773189646666
62,0.62,-4.083287335052334
63,0.63,-4.090491099767891
64,0.64,-4.097813843273986
65,0.65,-4.09576222985053
66,0.66,-4.101958557947691
67,0.67,-4.11009965055867
68,0.68,-4.104661985163481
69,0.6900000000000001,-4.110291300838887
70,0.7000000000000001,-4.114728802353539
71,0.71,-4.110845084649977
72,0.72,-4.115943093821688
73,0.73,-4.121251184402896
74,0.74,-4.116775616807941
75,0.75,-4.122764163461926
76,0.76,-4.128504083467092
77,0.77,-4.125569397069815
78,0.78,-4.132787607250306
79,0.79,-4.137893612677887
80,0.8,-4.13170940157465
81,0.81,-4.138408480001719
82,0.8200000000000001,-4.140854486347662
83,0.8300000000000001,-4.130478326834772
84,0.84,-4.135537895537247
85,0.85,-4.1355112322120045
86,0.86,-4.124730363616391
87,0.87,-4.129615028855965
88,0.88,-4.131929499658322
89,0.89,-4.124657223150152
90,0.9,-4.133908579142749
91,0.91,-4.137844758262693
92,0.92,-4.133812260771929
93,0.93,-4.145075363688829
94,0.9400000000000001,-4.145756918337396
95,0.9500000000000001,-4.141045316902191
96,0.96,-4.146909122784183
97,0.97,-4.144065501977565
98,0.98,-4.138344554904216
99,0.99,-4.1437085802027065
100,1.0,-4.141663780568351
101,1.01,-4.137177137193334
